author_id,cluster_id,comment_count,videos_commented,comment_ids,avg_comment_bot_prob,final_bot_probability,cross_video_avg_sim,cross_video_max_sim,cross_video_high_sim_count,classification
UCb8aTUXRDRL0QltgQUiiHnw,-1,1,1,['6bc1a5eec09691c80b81d49e8d6ca02c'],0.47714515107608224,0.3136375889816579,0.21417773787428185,0.5349881605006439,0,likely_human
UC5qjsyMtsn2sxTyfl1bdCUA,-1,1,1,['4a0c7fcb8d2d77146e2186d88bafe0f5'],0.45743838346036225,0.3134408808855911,0.19996371949679548,0.6523734623978852,0,likely_human
UCfajsC8T8JlrRg89675NqyA,44,1,1,['dba9184cb5d9d3c5a9128bdd6551ebf2'],0.4359465799839901,0.3134309798670712,0.19790238437716065,0.6693589966161786,0,likely_human
UCvagTEnNEY2GIO-dNm-T8lQ,-1,1,1,['6c222187b516654f7048f3997bbf6920'],0.4625947115110073,0.31306020889198144,0.22426828913014715,0.5768153257612818,0,likely_human
UCggvB6bmGiZhLu_MXTEm5qA,-1,1,1,['63a57e8983557b7410ec9c20fdbf78cf'],0.4906744441385814,0.31297228961475615,0.17558748267469285,0.5541993647570005,0,likely_human
UCiZ1Au3r8d87S-g1pEvixRw,17,1,1,['ebeb8ea9c88fcf8e4f798c360d524c7d'],0.4832168871961962,0.31251131472579463,0.1661796044743696,0.5079246822045717,0,likely_human
UC4iPlZLj2vRmu2ww13O40aA,-1,4,1,"['a45ee7bf8b4000b48a08e2942cd25bdc', '2572bc7e903e2dd28cf9d59769fab65c', '99c8378c7d055e38b455d023141cfbb3', 'd7e9ea0ea08a4e3948ec98bf66ddf935']",0.4374711462705304,0.3123409527451155,0.18913432973569408,0.7553671912618295,0,likely_human
UCT2js_iTIQHOzdp0iNsBNzw,-1,1,1,['5547f07c2e2c7da73acd5fcf77ce0b74'],0.4708593179499346,0.3123266474910721,0.21122656192492656,0.5598189096592633,0,likely_human
UC6PrEvGAGrixwIa-pEMD7HA,-1,1,1,['3c3b06afad32cb07d1475609ecd61883'],0.449669657723323,0.31230970351515164,0.221630716074177,0.63351176388427,0,likely_human
UCDt3CnplX3iatZLX2YdEYBQ,-1,1,1,['8786bd548c3c3f2d30af81310650b5bf'],0.4528612372590548,0.3122425049650229,0.21896775440173202,0.6253396971725425,0,likely_human
